account,risk_level,max_score,mean_score,total_transactions,suspicious_transactions,total_amount
M1031775150,low_risk,0.30000022428704654,0.30000022428704654,1,0,8999.94
C1016633682,low_risk,0.3000002217768099,0.3000002217768099,1,0,9006.78
M2018220300,low_risk,0.3000002217768099,0.3000002217768099,1,0,9006.78
C1027319653,low_risk,0.3000002188137387,0.3000002188137387,1,0,9014.95
M633079302,low_risk,0.3000002188137387,0.3000002188137387,1,0,9014.95
C1128158063,low_risk,0.30000021648612,0.30000021648612,1,0,9021.44
M144467413,low_risk,0.30000021648612,0.30000021648612,1,0,9021.44
C1182461167,low_risk,0.3000002006749497,0.30000003344582493,6,0,595502.95
C1995952705,low_risk,0.3000002006749497,0.3000002006749497,1,0,9067.51
C129912661,low_risk,0.30000019447522847,0.30000019447522847,1,0,9086.57
M173603238,low_risk,0.30000019447522847,0.30000019447522847,1,0,9086.57
C1650955365,low_risk,0.3000001888927755,0.3000001888927755,1,0,9104.26
C990355670,low_risk,0.3000001888927755,0.15006331674385506,2,0,14237.45
C235151116,low_risk,0.3000001857838129,0.3000001857838129,1,0,9114.34
M1779914089,low_risk,0.3000001857838129,0.3000001857838129,1,0,9114.34
C332244937,low_risk,0.30000018227280806,0.30000018227280806,1,0,9125.93
M1520836654,low_risk,0.30000018227280806,0.30000018227280806,1,0,9125.93
C176955204,low_risk,0.30000017433645493,0.30000017433645493,1,0,9152.97
M353023213,low_risk,0.30000017433645493,0.30000017433645493,1,0,9152.97
C286658790,low_risk,0.30000017206332924,0.30000017206332924,1,0,9160.94
M1255445356,low_risk,0.30000017206332924,0.30000017206332924,1,0,9160.94
C97901029,low_risk,0.3000001636317052,0.3000001636317052,1,0,9191.46
M809383315,low_risk,0.3000001636317052,0.3000001636317052,1,0,9191.46
C707506411,low_risk,0.30000016174802796,0.30000016174802796,1,0,9198.49
M1009326765,low_risk,0.30000016174802796,0.30000016174802796,1,0,9198.49
C1137078855,low_risk,0.3000001492886213,0.3000001492886213,1,0,9247.18
M1027200,low_risk,0.3000001492886213,0.3000001492886213,1,0,9247.18
C176851829,low_risk,0.30000013238858686,0.30000013238858686,1,0,9320.15
C617764990,low_risk,0.30000012105683,0.30000012105683,1,0,9374.5
M347571392,low_risk,0.30000012105683,0.30000012105683,1,0,9374.5
C1702478809,low_risk,0.30000011215355044,0.30000011215355044,1,0,9420.9
C2083117811,low_risk,0.30000011215355044,0.24000002458388064,5,0,667074.24
C546217718,low_risk,0.30000010456113557,0.30000010456113557,1,0,9463.48
M2024945312,low_risk,0.30000010456113557,0.30000010456113557,1,0,9463.48
C483525032,low_risk,0.3000001033001979,0.3000001033001979,1,0,9470.85
M2109219177,low_risk,0.3000001033001979,0.3000001033001979,1,0,9470.85
C1919576980,low_risk,0.30000010324877874,0.30000010324877874,1,0,9471.15
M1792088662,low_risk,0.30000010324877874,0.30000010324877874,1,0,9471.15
C597364637,low_risk,0.30000009978321457,0.30000009978321457,1,0,9491.89
M1637613097,low_risk,0.30000009978321457,0.30000009978321457,1,0,9491.89
C1060830840,low_risk,0.3000000927113376,0.3000000132444768,7,0,1855460.4
C649769713,low_risk,0.3000000927113376,0.3000000927113376,1,0,9536.54
C211973922,low_risk,0.30000009072359857,0.30000009072359857,1,0,9549.7
C728885526,low_risk,0.30000009072359857,0.30000002268089965,4,0,918821.45
C708153797,low_risk,0.30000009061473204,0.30000009061473204,1,0,9550.43
M883380345,low_risk,0.30000009061473204,0.30000009061473204,1,0,9550.43
C1991574288,low_risk,0.3000000869574578,0.3000000869574578,1,0,9575.45
M1753385035,low_risk,0.3000000869574578,0.3000000869574578,1,0,9575.45
C1527007086,low_risk,0.30000008667183237,0.30000008667183237,1,0,9577.45
C838411509,low_risk,0.30000008667183237,0.3000000216679581,4,0,750564.45
C1082528716,low_risk,0.300000079168727,0.300000079168727,1,0,9632.45
M845119401,low_risk,0.300000079168727,0.300000079168727,1,0,9632.45
C2063786038,low_risk,0.30000007790929645,0.30000007790929645,1,0,9642.19
M623131585,low_risk,0.30000007790929645,0.30000007790929645,1,0,9642.19
C1900366749,low_risk,0.3000000775570271,0.3000000775570271,1,0,9644.94
C997608398,low_risk,0.3000000775570271,0.2775375457229266,12,0,2314775.08
C1057468716,low_risk,0.30000007238671317,0.30000007238671317,1,0,9686.85
M1272051933,low_risk,0.30000007238671317,0.30000007238671317,1,0,9686.85
C1685134322,low_risk,0.30000006725944245,0.30000006725944245,1,0,9731.47
M379430898,low_risk,0.30000006725944245,0.30000006725944245,1,0,9731.47
C1543146693,low_risk,0.30000006393309986,0.30000006393309986,1,0,9762.28
M1718322084,low_risk,0.30000006393309986,0.30000006393309986,1,0,9762.28
C384285300,low_risk,0.30000006241041105,0.30000006241041105,1,0,9776.92
M1750130372,low_risk,0.30000006241041105,0.30000006241041105,1,0,9776.92
C480184864,low_risk,0.3000000595457365,0.3000000595457365,1,0,9805.46
M1433956626,low_risk,0.3000000595457365,0.3000000595457365,1,0,9805.46
C1773008684,low_risk,0.30000005823773673,0.30000005823773673,1,0,9818.95
M127356954,low_risk,0.30000005823773673,0.30000005823773673,1,0,9818.95
C2005706991,low_risk,0.30000005652038836,0.30000005652038836,1,0,9837.13
C35534346,low_risk,0.30000005652038836,0.30000005652038836,1,0,9837.13
C1254526270,low_risk,0.3000000540539659,0.15017448457190952,2,0,14374.45
C2142893855,low_risk,0.3000000540539659,0.3000000540539659,1,0,9864.23
C764826684,low_risk,0.3000000492696685,0.3000000492696685,1,0,9920.52
M1940055334,low_risk,0.3000000492696685,0.3000000492696685,1,0,9920.52
C741390111,low_risk,0.300000047323023,0.300000047323023,1,0,9945.01
M495051009,low_risk,0.300000047323023,0.300000047323023,1,0,9945.01
C1479741538,low_risk,0.30000003298680294,0.30000003298680294,1,0,10164.21
M635438204,low_risk,0.30000003298680294,0.30000003298680294,1,0,10164.21
C792855998,low_risk,0.30000002793520364,0.30000002793520364,1,0,10265.17
M1424108509,low_risk,0.30000002793520364,0.30000002793520364,1,0,10265.17
C1256728724,low_risk,0.3000000278649114,0.30000000557298223,5,0,392793.18
C1306794745,low_risk,0.3000000278649114,0.3000000278649114,1,0,10266.7
C1709578324,low_risk,0.3000000269997141,0.3000000269997141,1,0,10285.86
M22446425,low_risk,0.3000000269997141,0.3000000269997141,1,0,10285.86
C2027891214,low_risk,0.30000002620648264,0.30000002620648264,1,0,10303.97
M967767224,low_risk,0.30000002620648264,0.30000002620648264,1,0,10303.97
C1339547347,low_risk,0.3000000193705739,0.3000000193705739,1,0,10487.56
M413576446,low_risk,0.3000000193705739,0.3000000193705739,1,0,10487.56
C1717739363,low_risk,0.3000000190613491,0.3000000190613491,1,0,10497.33
M138536309,low_risk,0.3000000190613491,0.3000000190613491,1,0,10497.33
C802994758,low_risk,0.30000001782606006,0.30000001782606006,1,0,10538.03
M1942801618,low_risk,0.30000001782606006,0.30000001782606006,1,0,10538.03
C1366499339,low_risk,0.3000000176793094,0.3000000176793094,1,0,10543.05
M633727380,low_risk,0.3000000176793094,0.3000000176793094,1,0,10543.05
C949673757,low_risk,0.3000000153926326,0.3000000153926326,1,0,10627.18
M1999664216,low_risk,0.3000000153926326,0.3000000153926326,1,0,10627.18
C54134077,low_risk,0.3000000139902065,0.3000000139902065,1,0,10685.2
M346377974,low_risk,0.3000000139902065,0.3000000139902065,1,0,10685.2
C1299126654,low_risk,0.30000001241614455,0.30000001241614455,1,0,10757.7
M116356643,low_risk,0.30000001241614455,0.30000001241614455,1,0,10757.7
C768776793,low_risk,0.3000000119107829,0.3000000119107829,1,0,10782.94
C796533847,low_risk,0.3000000119107829,0.30000000595539145,2,0,103754.73
C1437983537,low_risk,0.30000001137805793,0.30000001137805793,1,0,10810.73
M1614079837,low_risk,0.30000001137805793,0.30000001137805793,1,0,10810.73
C1122369849,low_risk,0.30000001083062794,0.30000001083062794,1,0,10840.68
M945402246,low_risk,0.30000001083062794,0.30000001083062794,1,0,10840.68
C1828508781,low_risk,0.3000000107658529,0.3000000107658529,1,0,10844.33
C37268876,low_risk,0.3000000107597973,0.3000000107597973,1,0,10844.67
C510113906,low_risk,0.3000000107597973,0.1501780083825553,2,0,15342.54
C1821100643,low_risk,0.3000000105499341,0.3000000105499341,1,0,10856.63
C559050604,low_risk,0.300000009953805,0.300000009953805,1,0,10891.96
M1240843015,low_risk,0.300000009953805,0.300000009953805,1,0,10891.96
C1428494531,low_risk,0.30000000931252124,0.30000000931252124,1,0,10932.41
M443110940,low_risk,0.30000000931252124,0.30000000931252124,1,0,10932.41
C1782580546,low_risk,0.30000000665252907,0.30000000665252907,1,0,11136.72
C669725336,low_risk,0.30000000665252907,0.30000000665252907,1,0,11136.72
C1634800221,low_risk,0.3000000065665023,0.3000000065665023,1,0,11144.62
M1423639169,low_risk,0.3000000065665023,0.3000000065665023,1,0,11144.62
C625581304,low_risk,0.3000000058324976,0.3000000058324976,1,0,11216.62
M1551554679,low_risk,0.3000000058324976,0.3000000058324976,1,0,11216.62
C1272628247,low_risk,0.3000000055050295,0.3000000055050295,1,0,11251.72
M1076037183,low_risk,0.3000000055050295,0.3000000055050295,1,0,11251.72
C233519968,low_risk,0.3000000054155695,0.3000000054155695,1,0,11261.67
M7346738,low_risk,0.3000000054155695,0.3000000054155695,1,0,11261.67
C29603972,low_risk,0.30000000516383835,0.30000000516383835,1,0,11290.58
M514498459,low_risk,0.30000000516383835,0.30000000516383835,1,0,11290.58
C1398508580,low_risk,0.3000000048000065,0.3000000048000065,1,0,11334.96
M1251285265,low_risk,0.3000000048000065,0.3000000048000065,1,0,11334.96
C2100440237,low_risk,0.3000000040583801,0.3000000040583801,1,0,11436.9
C526720216,low_risk,0.3000000040583801,0.3000000040583801,1,0,11436.9
C1988939205,low_risk,0.30000000404846855,0.30000000404846855,1,0,11438.39
M80141040,low_risk,0.30000000404846855,0.30000000404846855,1,0,11438.39
C1033880954,low_risk,0.30000000378525854,0.30000000378525854,1,0,11479.22
M223000346,low_risk,0.30000000378525854,0.30000000378525854,1,0,11479.22
C1923810797,low_risk,0.30000000370786994,0.30000000370786994,1,0,11491.76
M669200356,low_risk,0.30000000370786994,0.30000000370786994,1,0,11491.76
C1884766047,low_risk,0.3000000033795591,0.3000000033795591,1,0,11548.08
M1928877497,low_risk,0.3000000033795591,0.3000000033795591,1,0,11548.08
C1716932897,low_risk,0.30000000293491824,0.30000000293491824,1,0,11633.76
M801569151,low_risk,0.30000000293491824,0.30000000293491824,1,0,11633.76
C781091365,low_risk,0.3000000028645642,0.3000000028645642,1,0,11648.5
C985934102,low_risk,0.3000000028645642,0.29000000225093653,30,0,8700814.72
C1068445309,low_risk,0.30000000282885386,0.30000000282885386,1,0,11656.12
M73698537,low_risk,0.30000000282885386,0.30000000282885386,1,0,11656.12
C371976476,low_risk,0.3000000019510018,0.3000000019510018,1,0,11881.78
M612937843,low_risk,0.3000000019510018,0.3000000019510018,1,0,11881.78
C351656492,low_risk,0.30000000192602244,0.30000000192602244,1,0,11889.61
M316335490,low_risk,0.30000000192602244,0.30000000192602244,1,0,11889.61
C1316001196,low_risk,0.300000001840384,0.300000001840384,1,0,11917.23
M622772003,low_risk,0.300000001840384,0.300000001840384,1,0,11917.23
C1697281847,low_risk,0.3000000017767596,0.3000000017767596,1,0,11938.61
M1535026957,low_risk,0.3000000017767596,0.3000000017767596,1,0,11938.61
C647149086,low_risk,0.30000000163209234,0.30000000163209234,1,0,11990.19
M2070160397,low_risk,0.30000000163209234,0.30000000163209234,1,0,11990.19
C605982374,low_risk,0.3000000016150081,0.3000000016150081,1,0,11996.58
C1011481270,low_risk,0.3000000013095783,0.3000000013095783,1,0,12123.91
M1365197105,low_risk,0.3000000013095783,0.3000000013095783,1,0,12123.91
C1402531280,low_risk,0.3000000011970035,0.3000000011970035,1,0,12178.51
M190628410,low_risk,0.3000000011970035,0.3000000011970035,1,0,12178.51
C1498016680,low_risk,0.3000000010272726,0.3000000010272726,1,0,12271.39
M1846539844,low_risk,0.3000000010272726,0.3000000010272726,1,0,12271.39
C1205152116,low_risk,0.30000000099595736,0.30000000099595736,1,0,12290.19
M1210987265,low_risk,0.30000000099595736,0.30000000099595736,1,0,12290.19
C1250499735,low_risk,0.3000000009228721,0.3000000009228721,1,0,12336.48
C990398217,low_risk,0.3000000009228721,0.3000000009228721,1,0,12336.48
C1356236848,low_risk,0.3000000008829148,0.3000000008829148,1,0,12363.37
M508760925,low_risk,0.3000000008829148,0.3000000008829148,1,0,12363.37
C1096283470,low_risk,0.30000000082864053,0.25715056964315536,7,0,591156.52
C1389774257,low_risk,0.30000000082864053,0.30000000082864053,1,0,12401.9
C1438000681,low_risk,0.30000000077105315,0.30000000077105315,1,0,12445.65
M173259631,low_risk,0.30000000077105315,0.30000000077105315,1,0,12445.65
C247795540,low_risk,0.30000000071557653,0.30000000071557653,1,0,12491.01
M200744172,low_risk,0.30000000071557653,0.30000000071557653,1,0,12491.01
C1424082571,low_risk,0.30000000058075066,0.30000000058075066,1,0,12617.81
C1998882269,low_risk,0.30000000058075066,0.30000000058075066,1,0,12617.81
C1547398254,low_risk,0.30000000053585407,0.30000000053585407,1,0,12666.68
M1337829755,low_risk,0.30000000053585407,0.30000000053585407,1,0,12666.68
C406338036,low_risk,0.3000000004652536,0.3000000004652536,1,0,12752.49
M1783432149,low_risk,0.3000000004652536,0.3000000004652536,1,0,12752.49
C1754831686,low_risk,0.30000000039179553,0.30000000039179553,1,0,12856.87
M108728999,low_risk,0.30000000039179553,0.30000000039179553,1,0,12856.87
C425015667,low_risk,0.30000000038157815,0.30000000038157815,1,0,12872.92
C466505482,low_risk,0.30000000038157815,0.30000000038157815,1,0,12872.92
C2026371507,low_risk,0.30000000034187096,0.30000000034187096,1,0,12939.66
C837659261,low_risk,0.30000000034187096,0.200000000113957,3,0,98982.73000000001
C1809129176,low_risk,0.3000000003302202,0.3000000003302202,1,0,12960.72
M1642308093,low_risk,0.3000000003302202,0.3000000003302202,1,0,12960.72
C1588474866,low_risk,0.3000000003053624,0.3000000003053624,1,0,13008.26
M1914678708,low_risk,0.3000000003053624,0.3000000003053624,1,0,13008.26
C122396887,low_risk,0.3000000003006385,0.3000000003006385,1,0,13017.73
C1671386208,low_risk,0.3000000003006385,0.3000000003006385,1,0,13017.73
C1992901838,low_risk,0.3000000002897705,0.3000000002897705,1,0,13040.09
M624593182,low_risk,0.3000000002897705,0.3000000002897705,1,0,13040.09
C1023714065,low_risk,0.3000000002472655,0.30000000001236327,20,0,5357044.91
C754072705,low_risk,0.3000000002472655,0.3000000002472655,1,0,13136.44
C1726616678,low_risk,0.30000000020415374,0.30000000020415374,1,0,13252.81
M23076423,low_risk,0.30000000020415374,0.30000000020415374,1,0,13252.81
C437630857,low_risk,0.30000000019896095,0.30000000019896095,1,0,13268.46
M1475842502,low_risk,0.30000000019896095,0.30000000019896095,1,0,13268.46
C1448805967,low_risk,0.30000000019206985,0.30000000019206985,1,0,13289.87
C2095677157,low_risk,0.3000000001855702,0.3000000001855702,1,0,13310.78
M852026681,low_risk,0.3000000001855702,0.3000000001855702,1,0,13310.78
C1170788511,low_risk,0.30000000014757094,0.30000000014757094,1,0,13449.95
M1400973979,low_risk,0.30000000014757094,0.30000000014757094,1,0,13449.95
C664091267,low_risk,0.3000000001437448,0.3000000001437448,1,0,13465.91
M1433208870,low_risk,0.3000000001437448,0.3000000001437448,1,0,13465.91
C110146304,low_risk,0.3000000001325022,0.3000000001325022,1,0,13515.37
M1993113223,low_risk,0.3000000001325022,0.3000000001325022,1,0,13515.37
C1637601612,low_risk,0.30000000013038675,0.30000000013038675,1,0,13525.15
M842957574,low_risk,0.30000000013038675,0.30000000013038675,1,0,13525.15
C275056979,low_risk,0.30000000012995576,0.30000000012995576,1,0,13527.16
M106557175,low_risk,0.30000000012995576,0.30000000012995576,1,0,13527.16
C1521027189,low_risk,0.3000000001265344,0.3000000001265344,1,0,13543.36
M1527292961,low_risk,0.3000000001265344,0.3000000001265344,1,0,13543.36
C1883237069,low_risk,0.3000000001243808,0.3000000001243808,1,0,13553.79
C836514715,low_risk,0.3000000001243808,0.3000000000621904,2,0,735715.65
C1046009438,low_risk,0.3000000001199091,0.3000000001199091,1,0,13576.03
C812586739,low_risk,0.3000000001199091,0.25000000001998485,6,0,699566.1699999999
C380242442,low_risk,0.3000000001124742,0.3000000001124742,1,0,13614.91
C488600086,low_risk,0.3000000001124742,0.3000000001124742,1,0,13614.91
C52913970,low_risk,0.30000000010107114,0.30000000010107114,1,0,13679.84
M1059634518,low_risk,0.30000000010107114,0.30000000010107114,1,0,13679.84
C1400582895,low_risk,0.3000000000812771,0.3000000000812771,1,0,13812.23
M2110068611,low_risk,0.3000000000812771,0.3000000000812771,1,0,13812.23
C1574573264,low_risk,0.30000000007751904,0.30000000007751904,1,0,13840.98
M498134055,low_risk,0.30000000007751904,0.30000000007751904,1,0,13840.98
C85145781,low_risk,0.3000000000705964,0.3000000000705964,1,0,13897.8
M253817088,low_risk,0.3000000000705964,0.3000000000705964,1,0,13897.8
C1517309205,low_risk,0.300000000068855,0.300000000068855,1,0,13912.97
M1626165592,low_risk,0.300000000068855,0.300000000068855,1,0,13912.97
C1924429255,low_risk,0.3000000000553638,0.3000000000553638,1,0,14045.43
M1009671350,low_risk,0.3000000000553638,0.3000000000553638,1,0,14045.43
C1735330400,low_risk,0.30000000005453087,0.30000000005453087,1,0,14054.64
M1561347421,low_risk,0.30000000005453087,0.30000000005453087,1,0,14054.64
C100555887,low_risk,0.30000000004882077,0.3000000000244104,2,0,69958.98000000001
C69062746,low_risk,0.30000000004882077,0.30000000004882077,1,0,14121.82
C205278236,low_risk,0.30000000004257726,0.30000000004257726,1,0,14204.94
M399653041,low_risk,0.30000000004257726,0.30000000004257726,1,0,14204.94
C1215951090,low_risk,0.3000000000360036,0.3000000000360036,1,0,14306.8
M1205559205,low_risk,0.3000000000360036,0.3000000000360036,1,0,14306.8
C327191798,low_risk,0.3000000000350034,0.3000000000350034,1,0,14323.91
M298940152,low_risk,0.3000000000350034,0.3000000000350034,1,0,14323.91
C1497558532,low_risk,0.300000000030721,0.300000000030721,1,0,14403.17
M1584833211,low_risk,0.300000000030721,0.300000000030721,1,0,14403.17
C1561745898,low_risk,0.30000000002984917,0.30000000002984917,1,0,14420.66
M2033268925,low_risk,0.30000000002984917,0.30000000002984917,1,0,14420.66
C1031586763,low_risk,0.3000000000292682,0.3000000000292682,1,0,14432.6
M56510351,low_risk,0.3000000000292682,0.3000000000292682,1,0,14432.6
C340132591,low_risk,0.30000000002753313,0.30000000002753313,1,0,14469.72
M514586286,low_risk,0.30000000002753313,0.30000000002753313,1,0,14469.72
C159917166,low_risk,0.3000000000242577,0.3000000000242577,1,0,14546.65
M1649498695,low_risk,0.3000000000242577,0.3000000000242577,1,0,14546.65
C1907467420,low_risk,0.3000000000184797,0.3000000000184797,1,0,14711.9
M1944138464,low_risk,0.3000000000184797,0.3000000000184797,1,0,14711.9
C1098568947,low_risk,0.30000000001734856,0.30000000001734856,1,0,14750.26
C1899073220,low_risk,0.30000000001734856,0.30000000000247834,7,0,1082227.58
C1527882132,low_risk,0.30000000001365873,0.30000000001365873,1,0,14895.51
M935160003,low_risk,0.30000000001365873,0.30000000001365873,1,0,14895.51
C553656357,low_risk,0.30000000001313754,0.30000000001313754,1,0,14919.14
M1350778722,low_risk,0.30000000001313754,0.30000000001313754,1,0,14919.14
C1545666472,low_risk,0.3000000000109683,0.3000000000109683,1,0,15028.75
M2146303527,low_risk,0.3000000000109683,0.3000000000109683,1,0,15028.75
C628392976,low_risk,0.3000000000105112,0.3000000000105112,1,0,15054.61
C832279283,low_risk,0.3000000000105112,0.25000064090094704,6,0,696815.87
C310412574,low_risk,0.3000000000102518,0.3000000000102518,1,0,15069.79
C1262822392,low_risk,0.3000000000089518,0.30000000000068855,13,0,5142419.16
C1847431070,low_risk,0.3000000000089518,0.3000000000089518,1,0,15152.15
C1928621590,low_risk,0.30000000000742116,0.30000000000742116,1,0,15266.05
M1016162524,low_risk,0.30000000000742116,0.30000000000742116,1,0,15266.05
C102639717,low_risk,0.30000000000651456,0.30000000000651456,1,0,15345.19
M794998947,low_risk,0.30000000000651456,0.30000000000651456,1,0,15345.19
C46259342,low_risk,0.3000000000064542,0.3000000000064542,1,0,15350.84
M187120217,low_risk,0.3000000000064542,0.3000000000064542,1,0,15350.84
C836969741,low_risk,0.30000000000550014,0.30000000000550014,1,0,15448.0
M436094532,low_risk,0.30000000000550014,0.30000000000550014,1,0,15448.0
C185164978,low_risk,0.3000000000040091,0.3000000000040091,1,0,15640.06
M1223144402,low_risk,0.3000000000040091,0.3000000000040091,1,0,15640.06
C1888924788,low_risk,0.3000000000031536,0.3000000000031536,1,0,15785.85
M1041547629,low_risk,0.3000000000031536,0.3000000000031536,1,0,15785.85
C1711185459,low_risk,0.3000000000025337,0.3000000000025337,1,0,15918.79
C232726781,low_risk,0.3000000000019248,0.3000000000019248,1,0,16085.74
M663716901,low_risk,0.3000000000019248,0.3000000000019248,1,0,16085.74
C1971283804,low_risk,0.30000000000143107,0.30000000000143107,1,0,16265.77
M639105046,low_risk,0.30000000000143107,0.30000000000143107,1,0,16265.77
C605550239,low_risk,0.3000000000010525,0.3000000000010525,1,0,16452.41
M2110519269,low_risk,0.3000000000010525,0.3000000000010525,1,0,16452.41
C651235118,low_risk,0.3000000000010175,0.3000000000010175,1,0,16472.92
M279781579,low_risk,0.3000000000010175,0.3000000000010175,1,0,16472.92
C1171255580,low_risk,0.3000000000009644,0.3000000000009644,1,0,16505.51
M34073107,low_risk,0.3000000000009644,0.3000000000009644,1,0,16505.51
C1286084959,low_risk,0.30000000000078975,0.2647076149096245,17,0,5211792.86
C1726715997,low_risk,0.30000000000078975,0.30000000000078975,1,0,16626.81
C1021565761,low_risk,0.30000000000078414,0.30000000000078414,1,0,16631.14
C1599823012,low_risk,0.30000000000074506,0.30000000000074506,1,0,16662.21
C97730845,low_risk,0.30000000000074506,0.2750000000000621,12,0,4815345.66
C1747371038,low_risk,0.3000000000006448,0.3000000000006448,1,0,16749.98
M50345623,low_risk,0.3000000000006448,0.3000000000006448,1,0,16749.98
C138933223,low_risk,0.3000000000005384,0.3000000000005384,1,0,16859.52
M1774897456,low_risk,0.3000000000005384,0.3000000000005384,1,0,16859.52
C299213659,low_risk,0.3000000000004812,0.3000000000004812,1,0,16927.76
M2081937361,low_risk,0.3000000000004812,0.3000000000004812,1,0,16927.76
C2110596611,low_risk,0.30000000000042965,0.30000000000042965,1,0,16996.59
M1333588308,low_risk,0.30000000000042965,0.30000000000042965,1,0,16996.59
C1243171897,low_risk,0.30000000000029187,0.30000000000029187,1,0,17231.46
C783286238,low_risk,0.30000000000029187,0.30000000000029187,1,0,17231.46
C291802476,low_risk,0.30000000000027127,0.30000000000027127,1,0,17275.86
M893293020,low_risk,0.30000000000027127,0.30000000000027127,1,0,17275.86
C1659435106,low_risk,0.3000000000002248,0.3000000000002248,1,0,17389.94
M653515020,low_risk,0.3000000000002248,0.3000000000002248,1,0,17389.94
C989033734,low_risk,0.3000000000002225,0.3000000000002225,1,0,17396.31
M1315795813,low_risk,0.3000000000002225,0.3000000000002225,1,0,17396.31
C1533672820,low_risk,0.3000000000002011,0.3000000000002011,1,0,17457.7
M254955665,low_risk,0.3000000000002011,0.3000000000002011,1,0,17457.7
C77080931,low_risk,0.3000000000001859,0.3000000000001859,1,0,17505.5
M1465410948,low_risk,0.3000000000001859,0.3000000000001859,1,0,17505.5
C824208363,low_risk,0.3000000000001051,0.10237887127638884,3,0,25180.18
C929706284,low_risk,0.3000000000001051,0.3000000000001051,1,0,17851.54
C1030937389,low_risk,0.30000000000008714,0.30000000000008714,1,0,17965.74
M363019648,low_risk,0.30000000000008714,0.30000000000008714,1,0,17965.74
C1173056381,low_risk,0.3000000000000836,0.3000000000000836,1,0,17990.72
M1834116740,low_risk,0.3000000000000836,0.3000000000000836,1,0,17990.72
C622820646,low_risk,0.30000000000008314,0.30000000000008314,1,0,17994.24
M2008159348,low_risk,0.30000000000008314,0.30000000000008314,1,0,17994.24
C465152579,low_risk,0.30000000000006044,0.30000000000006044,1,0,18187.81
M1108066952,low_risk,0.30000000000006044,0.30000000000006044,1,0,18187.81
C1049590050,low_risk,0.30000000000005117,0.30000000000005117,1,0,18288.91
C1061018585,low_risk,0.30000000000004334,0.30000000000004334,1,0,18389.77
M348148678,low_risk,0.30000000000004334,0.30000000000004334,1,0,18389.77
C2054757222,low_risk,0.30000000000004007,0.30000000000004007,1,0,18437.04
M1865201235,low_risk,0.30000000000004007,0.30000000000004007,1,0,18437.04
C2089016471,low_risk,0.3000000000000355,0.30000000000001775,2,0,52626.25
C818093527,low_risk,0.3000000000000355,0.3000000000000355,1,0,18510.43
C306206744,low_risk,0.30000000000003535,0.3000000000000025,14,0,5445695.29
C834824701,low_risk,0.30000000000003535,0.30000000000003535,1,0,18513.77
C1494277749,low_risk,0.3000000000000327,0.3000000000000327,1,0,18561.23
C1629911510,low_risk,0.3000000000000327,0.30000000000000543,6,0,551263.69
C1894698434,low_risk,0.3000000000000296,0.3000000000000296,1,0,18622.16
C295055909,low_risk,0.3000000000000294,0.3000000000000294,1,0,18625.28
M1060935276,low_risk,0.3000000000000294,0.3000000000000294,1,0,18625.28
C893640573,low_risk,0.30000000000002275,0.30000000000002275,1,0,18781.84
M2085886997,low_risk,0.30000000000002275,0.30000000000002275,1,0,18781.84
C357653585,low_risk,0.30000000000002236,0.30000000000002236,1,0,18792.11
M916958177,low_risk,0.30000000000002236,0.30000000000002236,1,0,18792.11
C1928174253,low_risk,0.3000000000000209,0.3000000000000209,1,0,18832.61
M1183905155,low_risk,0.3000000000000209,0.3000000000000209,1,0,18832.61
C50072771,low_risk,0.30000000000002025,0.30000000000002025,1,0,18851.44
C25936709,low_risk,0.30000000000001215,0.30000000000001215,1,0,19162.08
C885951223,low_risk,0.30000000000001215,0.2556471812228382,6,0,450924.06
C877363600,low_risk,0.3000000000000094,0.3000000000000094,1,0,19316.5
M1778877569,low_risk,0.3000000000000094,0.3000000000000094,1,0,19316.5
C1483145520,low_risk,0.30000000000000854,0.30000000000000854,1,0,19375.5
M1961129028,low_risk,0.30000000000000854,0.30000000000000854,1,0,19375.5
C1724814719,low_risk,0.3000000000000063,0.3000000000000063,1,0,19561.05
M1437988306,low_risk,0.3000000000000063,0.3000000000000063,1,0,19561.05
C1658785779,low_risk,0.30000000000000615,0.30000000000000615,1,0,19572.25
M1627496281,low_risk,0.30000000000000615,0.30000000000000615,1,0,19572.25
C1572127577,low_risk,0.30000000000000465,0.30000000000000465,1,0,19741.22
M546796969,low_risk,0.30000000000000465,0.30000000000000465,1,0,19741.22
C2094777811,low_risk,0.30000000000000443,0.30000000000000443,1,0,19772.53
C792488644,low_risk,0.30000000000000443,0.30000000000000443,1,0,19772.53
C269458366,low_risk,0.30000000000000376,0.30000000000000376,1,0,19872.97
C1951500432,low_risk,0.300000000000003,0.300000000000003,1,0,20007.91
M1280443567,low_risk,0.300000000000003,0.300000000000003,1,0,20007.91
C1186385521,low_risk,0.30000000000000243,0.30000000000000243,1,0,20131.55
C761680655,low_risk,0.30000000000000243,0.30000000000000243,1,0,20135.64
M488669101,low_risk,0.30000000000000243,0.30000000000000243,1,0,20135.64
M640511728,low_risk,0.30000000000000243,0.30000000000000243,1,0,20131.55
C1848213289,low_risk,0.30000000000000193,0.30000000000000193,1,0,20273.15
M1696260901,low_risk,0.30000000000000193,0.30000000000000193,1,0,20273.15
C429058804,low_risk,0.3000000000000012,0.3000000000000012,1,0,20560.86
M259319861,low_risk,0.3000000000000012,0.3000000000000012,1,0,20560.86
C1902552823,low_risk,0.300000000000001,0.300000000000001,1,0,20684.2
